ward_id,cutoff,this_status,that_status,Period,eta_bayes,eta_lo,eta_hi,lines,formmin,breakmin,mean_intensity
6,1,ALL,PA,Day,0.03125591047630523,-1.2239716008475658,1.2415386388126046,135,53982,10979.333333333334,0.2033887839156262
6,1,PA,PA,Day,0.5390508117076563,-1.0590836911677461,2.074231286440156,16,13760.666666666666,1408.6666666666667,0.10236907126592705
6,1,V,PA,Day,0.12119786854069914,-1.4509495769229444,1.7534060447435669,31,10013,7883.333333333333,0.7873098305536136
6,1,PE,PA,Day,2.4522961973337276,1.0953182052720967,2.976342770648596,121,31286,1722.1666666666667,0.05504592043299453
6,1,ALL,V,Day,-0.2022171587796065,-0.950418309415179,0.5480724835692355,135,53982,9750.333333333334,0.18062193570696405
6,1,PA,V,Day,0.8282932146904461,-0.5977520578886198,2.253249463348185,31,12755,7883.333333333333,0.6180582777995557
6,1,V,V,Day,1.5950570749712085,-0.06073184785903888,2.8662323774460976,22,10013,953.5,0.09522620593228802
6,1,PE,V,Day,2.861985209199968,2.3540598844043448,2.9944250506370107,126,31286,832.1666666666667,0.026598691640563405
6,1,ALL,PE,Day,0.8674378995449483,0.4856847290249358,1.229705370418258,150,55316,7386.333333333333,0.13352978041314145
6,1,PA,PE,Day,2.9423402444684883,2.7186097383885124,2.9986608472178484,121,12885,1722.1666666666667,0.13365670676497218
6,1,V,PE,Day,2.9590798474899334,2.7874351355032276,2.9989063291867604,126,9811,832.1666666666667,0.08481976013318385
6,1,PE,PE,Day,0.8887436367945691,0.44707077205311746,1.2718515538023543,115,32144,4765.333333333333,0.148249543719927
6,1,ALL,ALL,Night,2.5579533821271023,1.935878672562742,2.962444600501032,41,19568.166666666668,6228,0.3182720234394297
6,1,PA,ALL,Night,0.09796932806590494,-0.7333609211873936,0.8774193645713637,35,8098.833333333333,5160.5,0.6371905418475913
6,1,V,ALL,Night,1.364295248792359,0.42968646489320117,2.161792129424507,38,5345,4994,0.934331150608045
6,1,PE,ALL,Night,2.9515896114005025,2.7336125075885023,2.997924140596525,41,6124.333333333333,1133.5,0.18508136940075112
6,1,ALL,PA,Night,-0.04509250479606998,-0.7581078586966106,0.5240971587398319,35,19499.833333333332,5160.5,0.26464328754946626
6,1,PA,PA,Night,2.6782058477519337,1.5434542120469916,2.986567543976949,7,116.16666666666667,29,0.24964131994261118
6,1,V,PA,Night,0.3824996167624502,-0.44230583664854883,0.9668512502560548,9,772,923.8333333333334,1.1966753022452505
6,1,PE,PA,Night,2.8635839385594464,2.3377818993996944,2.9956188099971706,33,6063,210,0.034636318654131616
6,1,ALL,V,Night,1.7062726120923442,0.9220322728597837,2.376052635777179,38,19550.833333333332,4994,0.2554366821533609
6,1,PA,V,Night,0.041283290303903535,-1.1516730767592536,1.0083312985331139,9,846.8333333333334,923.8333333333334,1.0909269828773864
6,1,V,V,Night,0.5000909868472605,-0.7496701158896166,1.5579121779881662,6,779,45.166666666666664,0.057980316645271715
6,1,PE,V,Night,2.8212253345119533,2.163360424070203,2.993459781271218,34,6107,143.5,0.023497625675454395
6,1,ALL,PE,Night,2.419073801794847,1.8021153455858274,2.879190677454104,41,19568.166666666668,1133.5,0.05792571267960718
6,1,PA,PE,Night,1.149945578433952,0.23173192083068042,2.4587695976722577,33,8098.833333333333,210,0.02592966065071101
6,1,V,PE,Night,1.9082774901971196,0.966440472457838,2.6839818235372834,34,5345,143.5,0.02684752104770814
6,1,PE,PE,Night,1.1837054872321318,0.1486240409119815,1.8160547633530721,29,6124.333333333333,780,0.12736080117563817
6,0,ALL,ALL,All,0.4480643245498732,0.1991984949808741,0.6696494573011097,207,77819.16666666667,24796.333333333332,0.31864043776704537
6,2,ALL,ALL,All,0.5831685576303179,0.18003989375529128,0.9368787027523751,181,75831.16666666667,24160.166666666668,0.318604707387244
6,0,ALL,ALL,Day,0.23607105317734225,-0.08071372266090432,0.49511085033459756,161,55970,17867,0.31922458459889225
6,2,ALL,ALL,Day,-0.13364140930407648,-0.8174106598162217,0.4945641244773662,135,53982,17230.833333333332,0.31919590480777543
6,0,ALL,ALL,Night,2.2302824453220773,1.614230166464752,2.779765774959028,46,21849.166666666668,6929.333333333333,0.3171440558373698
6,2,ALL,ALL,Night,2.6932739567047737,2.096196975419589,2.982960270742064,33,17757.166666666668,5739.5,0.3232216100541565
8,1,ALL,ALL,All,-0.013956098726308985,-0.3065373126827658,0.2326433393097609,142,73032.16666666667,11182.833333333334,0.15312202613916698
8,1,PA,ALL,All,-1.011036832410479,-1.341635648366851,-0.673161997675767,129,32080.666666666668,1731.1666666666667,0.053962926788720104
8,1,V,ALL,All,NA,NA,NA,0,0,0,NA
8,1,PE,ALL,All,0.18603068883700996,-0.1348766211309775,0.47474535364095094,142,40404.5,11049.166666666666,0.2734637643496805
8,1,ALL,PA,All,-0.47908488414774775,-0.7912909650402075,-0.20290515368294543,129,71624.66666666667,1731.1666666666667,0.024169978685182943
8,1,PA,PA,All,2.941309671429796,2.677310597225082,2.998228217121007,21,31690.666666666668,58.33333333333333,0.0018407101985863344
8,1,V,PA,All,NA,NA,NA,0,0,0,NA
8,1,PE,PA,All,-0.3340171904004694,-0.6724543773240246,-0.0364693200581984,129,39544,1622.3333333333333,0.041026030076202036
8,1,ALL,V,All,NA,NA,NA,0,0,0,NA
8,1,PA,V,All,NA,NA,NA,0,0,0,NA
8,1,V,V,All,NA,NA,NA,0,0,0,NA
8,1,PE,V,All,NA,NA,NA,0,0,0,NA
8,1,ALL,PE,All,0.262381892407805,-0.040606451778698593,0.5351724123098046,142,73032.16666666667,11049.166666666666,0.15129178238812577
8,1,PA,PE,All,-0.08440733296680604,-0.3581873549608938,0.18665089748683228,129,32080.666666666668,1622.3333333333333,0.050570437023337
8,1,V,PE,All,NA,NA,NA,0,0,0,NA
8,1,PE,PE,All,0.2561642757881723,-0.048310553913322764,0.547948952602863,117,40404.5,9357.333333333334,0.23159136564821578
8,1,ALL,ALL,Day,0.4903052787394907,-0.30843411193625436,1.2662173822078502,96,51250,9103,0.17761951219512195
8,1,PA,ALL,Day,0.20606122743303967,-0.8983206228495213,1.1927952442342071,90,19820.5,1463.5,0.07383769329734366
8,1,V,ALL,Day,NA,NA,NA,0,0,0,NA
8,1,PE,ALL,Day,-0.036059797724482326,-0.80787458266496,0.6810606407054147,96,30882.5,8969.333333333334,0.2904341725356864
8,1,ALL,PA,Day,2.2400711051603945,0.9453046581169531,2.9533779860582987,90,50311,1463.5,0.029089066009421398
8,1,PA,PA,Day,1.499064927624921,-0.39275460563064135,2.861276545036039,9,27558.166666666668,58.33333333333333,0.002116734906168165
8,1,V,PA,Day,NA,NA,NA,0,0,0,NA
8,1,PE,PA,Day,2.0422897192270506,0.6735536737751289,2.9162796191612474,90,30490.5,1354.6666666666667,0.04442913913076751
8,1,ALL,V,Day,NA,NA,NA,0,0,0,NA
8,1,PA,V,Day,NA,NA,NA,0,0,0,NA
8,1,V,V,Day,NA,NA,NA,0,0,0,NA
8,1,PE,V,Day,NA,NA,NA,0,0,0,NA
8,1,ALL,PE,Day,0.3998900286063617,-0.10348923148332956,0.8273553543824895,96,51250,8969.333333333334,0.17501138211382114
8,1,PA,PE,Day,0.39211075080425667,-0.30850607244841727,0.9964803818236974,90,19820.5,1354.6666666666667,0.06834674537305652
8,1,V,PE,Day,NA,NA,NA,0,0,0,NA
8,1,PE,PE,Day,0.3218485361142672,-0.18817816485803265,0.7545026887542173,84,31455.5,7606.5,0.2418178061070401
8,1,ALL,ALL,Night,-0.6271852241395183,-1.1073483894949931,-0.21096690269663018,39,19642.166666666664,1893,0.09637429679346306
8,1,PA,ALL,Night,-2.9397032236762772,-2.9974764958851092,-2.7288984661224185,32,11188.166666666666,208.83333333333334,0.01866555438037212
8,1,V,ALL,Night,NA,NA,NA,0,0,0,NA
8,1,PE,ALL,Night,0.09452635121277847,-0.40598221007793933,0.5173505421519675,39,8454,1893,0.22391767210787794
8,1,ALL,PA,Night,-1.176136619581825,-1.4260460561896728,-0.8959386502277905,32,19173.666666666668,208.83333333333334,0.010891674345021817
8,1,PA,PA,Night,NA,NA,NA,11,445,0,0
8,1,V,PA,Night,NA,NA,NA,0,0,0,NA
8,1,PE,PA,Night,-0.9177414675315508,-1.2041680315472638,-0.5673557274625534,32,7985.5,208.83333333333334,0.026151566380731746
8,1,ALL,V,Night,NA,NA,NA,0,0,0,NA
8,1,PA,V,Night,NA,NA,NA,0,0,0,NA
8,1,V,V,Night,NA,NA,NA,0,0,0,NA
8,1,PE,V,Night,NA,NA,NA,0,0,0,NA
8,1,ALL,PE,Night,0.3508466812501445,-0.2715184770304962,0.9602441964253384,39,19642.166666666664,1893,0.09637429679346306
8,1,PA,PE,Night,2.945433716203729,2.7094464189316043,2.9978095015411625,32,11188.166666666666,208.83333333333334,0.01866555438037212
8,1,V,PE,Night,NA,NA,NA,0,0,0,NA
8,1,PE,PE,Night,0.7043358878615743,-0.2742583859654965,1.5948912972903955,26,7881,1622.8333333333333,0.20591718479042423
8,0,ALL,ALL,All,-0.191631326639202,-0.4011311039612041,-0.007650704279920061,161,73668.16666666667,11391.166666666666,0.15462807318403018
8,2,ALL,ALL,All,-5.860215317387875e-4,-0.29313591366757036,0.2634330489240701,131,70012.5,10483.333333333334,0.14973516633934417
8,0,ALL,ALL,Day,-0.2163459449804648,-0.5057213342805185,0.03249818467148491,115,51886,9311.333333333334,0.17945752868468054
8,2,ALL,ALL,Day,0.9797310482296022,-0.011652567170945835,1.838060302557067,85,48230.333333333336,8403.5,0.1742368219170508
8,0,ALL,ALL,Night,-0.6338890308047815,-1.097898244306001,-0.22731600959687392,46,21782.166666666664,2079.8333333333335,0.09548330821084527
8,2,ALL,ALL,Night,-0.5985282723875607,-1.0963989491805466,-0.18525689936564052,36,17879.166666666664,1767.8333333333333,0.09887671871358658
9,1,ALL,ALL,All,0.03456756974667963,-0.24849716550465356,0.27302455344425386,213,87389,26927,0.30812802526633787
9,1,PA,ALL,All,0.0011445412410059225,-0.25526987231620946,0.20077187473756106,210,36722.5,14374.166666666666,0.391426691174802
9,1,V,ALL,All,NA,NA,NA,0,0,0,NA
9,1,PE,ALL,All,-0.1397734371025307,-0.4187748565607936,0.08273757750289189,212,50372.5,14421.833333333334,0.2863037040713352
9,1,ALL,PA,All,-0.10847946371535873,-0.41624672332434276,0.1365806324463035,210,86838,14374.166666666666,0.1655285320558588
9,1,PA,PA,All,0.3739531839319331,-0.30466669621642484,0.8817031053121245,27,36722.5,12454.166666666666,0.3391426691174802
9,1,V,PA,All,NA,NA,NA,0,0,0,NA
9,1,PE,PA,All,-0.729658624083271,-0.96162672748461,-0.5144982477314227,209,50115.5,1920,0.03831150043399747
9,1,ALL,V,All,NA,NA,NA,0,0,0,NA
9,1,PA,V,All,NA,NA,NA,0,0,0,NA
9,1,V,V,All,NA,NA,NA,0,0,0,NA
9,1,PE,V,All,NA,NA,NA,0,0,0,NA
9,1,ALL,PE,All,0.11699255451234275,-0.0731904351766493,0.27859064176178805,212,87385.5,14421.833333333334,0.16503691497254502
9,1,PA,PE,All,-0.23765285366244449,-0.36447691492317713,-0.12445110152340787,209,36719,1920,0.05228900569187614
9,1,V,PE,All,NA,NA,NA,0,0,0,NA
9,1,PE,PE,All,0.21826736957358656,-0.06346979331712226,0.46721441271092495,186,50147.5,12400,0.24727055187197766
9,1,ALL,ALL,Day,-0.07342040805692347,-0.6228376617647666,0.4597330022230009,170,61127.833333333336,17861,0.29219095502048986
9,1,PA,ALL,Day,0.4038860233831142,-0.19994469251675923,0.9553140681198309,167,21424.833333333332,9027.333333333334,0.4213490575578185
9,1,V,ALL,Day,NA,NA,NA,0,0,0,NA
9,1,PE,ALL,Day,-0.0445944927096876,-0.6534878254578518,0.5388966357944177,170,39409,10225.833333333334,0.2594796450895312
9,1,ALL,PA,Day,0.561687438043219,-0.3673678147174967,1.3998227630268152,167,60576.833333333336,9027.333333333334,0.14902286627726222
9,1,PA,PA,Day,-0.032220763783685234,-1.6019096460497049,1.4684397433785463,18,34996.833333333336,11692,0.3340873698096494
9,1,V,PA,Day,NA,NA,NA,0,0,0,NA
9,1,PE,PA,Day,2.7472325194236373,1.9801932115444756,2.9902673243023026,167,39152,1443.1666666666667,0.03686061163329247
9,1,ALL,V,Day,NA,NA,NA,0,0,0,NA
9,1,PA,V,Day,NA,NA,NA,0,0,0,NA
9,1,V,V,Day,NA,NA,NA,0,0,0,NA
9,1,PE,V,Day,NA,NA,NA,0,0,0,NA
9,1,ALL,PE,Day,0.5636299688705582,0.21680505658638682,0.8408565474939981,170,61127.833333333336,10225.833333333334,0.16728604263742378
9,1,PA,PE,Day,2.014450609542247,1.5987269092278282,2.3937236121959837,167,21424.833333333332,1443.1666666666667,0.06735952827326545
9,1,V,PE,Day,NA,NA,NA,0,0,0,NA
9,1,PE,PE,Day,0.005313275299341405,-0.292523440099788,0.2783574282582204,151,39184,8680.833333333334,0.22154025452565673
9,1,ALL,ALL,Night,0.1596880169228692,-0.2444600329837141,0.4650359231082779,38,24170.166666666668,8530,0.3529144054998931
9,1,PA,ALL,Night,-0.1951089975995673,-0.5870645254486129,0.11420818068907947,38,14217.666666666666,4998.833333333333,0.3515930884111317
9,1,V,ALL,Night,NA,NA,NA,0,0,0,NA
9,1,PE,ALL,Night,-0.0665581759998235,-0.5166128745719354,0.252823545416455,37,9952.5,3960,0.39788997739261495
9,1,ALL,PA,Night,-0.04459491334339866,-0.38916572003717287,0.2236123763071887,38,24170.166666666668,4998.833333333333,0.20681832286358526
9,1,PA,PA,Night,1.1600864432517979,0.25860822937651645,1.836973211391773,7,990.6666666666666,431.16666666666663,0.435228802153432
9,1,V,PA,Night,NA,NA,NA,0,0,0,NA
9,1,PE,PA,Night,-0.9883909132149248,-1.5222517476432373,-0.6720725707228452,37,9952.5,428.8333333333333,0.04308800133969689
9,1,ALL,V,Night,NA,NA,NA,0,0,0,NA
9,1,PA,V,Night,NA,NA,NA,0,0,0,NA
9,1,V,V,Night,NA,NA,NA,0,0,0,NA
9,1,PE,V,Night,NA,NA,NA,0,0,0,NA
9,1,ALL,PE,Night,-0.2765049552507905,-0.7464758829414795,0.1171894571623637,37,24166.666666666668,3960,0.16386206896551722
9,1,PA,PE,Night,-1.4086512981959725,-1.787021520761838,-1.0811679590535983,37,14214.166666666666,428.8333333333333,0.030169431904789823
9,1,V,PE,Night,NA,NA,NA,0,0,0,NA
9,1,PE,PE,Night,2.8052514552123142,2.0900369317116816,2.992766394104171,30,9952.5,3531.1666666666665,0.354801976052918
9,0,ALL,ALL,All,-0.0464867216832505,-0.27777893945824744,0.15606375069258305,233,88560,27340,0.30871725383920506
9,2,ALL,ALL,All,0.029911656825749394,-0.23004483113149587,0.2596071822352104,204,85060,26334.166666666668,0.30959518771063566
9,0,ALL,ALL,Day,-0.1843816569980382,-0.5047255061578912,0.09177785615656552,190,62298.833333333336,18274,0.2933281254598133
9,2,ALL,ALL,Day,-0.10228383766879022,-0.684668784463779,0.45918830548312345,161,58798.833333333336,17268.166666666668,0.29368213088128164
9,0,ALL,ALL,Night,0.15228188772950207,-0.22112466768874137,0.4478880609910845,43,26261.166666666668,9066,0.3452245711348188
9,2,ALL,ALL,Night,0.16725754432816253,-0.2350068662078847,0.4714027991662796,37,22198.166666666668,7888,0.3553446605950942
12,1,ALL,ALL,All,-0.08109841115801883,-0.254565003150829,0.07576822474089037,288,107462.33333333333,15780.833333333332,0.1468499039973696
12,1,PA,ALL,All,-0.22535272367288856,-0.4247041826292538,-0.044415200750395095,271,52308,3874.1666666666665,0.0740645153067727
12,1,V,ALL,All,0.9444699110958081,-0.70191379734498,2.5332871973611146,48,189.33333333333334,23.666666666666664,0.12499999999999999
12,1,PE,ALL,All,0.041197608903884464,-0.1524510244428383,0.20944218698191494,288,54805,15370.666666666666,0.280461028494967
12,1,ALL,PA,All,-0.5727801465910175,-0.9072951816471869,-0.2790423381028285,271,106506.5,3874.1666666666665,0.03637493173343098
12,1,PA,PA,All,-1.7426793795178526,-2.074852847300927,-1.4313880220820807,61,52308,404,0.007723483979506003
12,1,V,PA,All,1.2564934570975879,-0.48657267051832376,2.757802037867481,5,147.33333333333331,6.166666666666666,0.041855203619909506
12,1,PE,PA,All,-0.3147601766537709,-0.6889668386081766,-0.01027810074830321,267,53947.166666666664,3464,0.06421097184591097
12,1,ALL,V,All,0.5701474440060641,-1.513031259917997,2.4088022072929642,48,12131.333333333334,23.666666666666664,0.0019508710226960485
12,1,PA,V,All,0.4801504782793497,-1.4861494467614533,2.3527771789691023,5,3600,6.166666666666666,0.0017129629629629628
12,1,V,V,All,NA,NA,NA,2,147.33333333333331,0,0
12,1,PE,V,All,0.5055143585161057,-1.4184729221299537,2.3814876300438232,46,7334,17.5,0.002386146713935097
12,1,ALL,PE,All,0.17018063849249448,0.02800772280269031,0.3058267314381831,288,107462.33333333333,15370.666666666666,0.14303306274756736
12,1,PA,PE,All,0.3765600405937466,0.22647174456278146,0.5499844967858455,267,52308,3464,0.06622313986388316
12,1,V,PE,All,-1.4655018952668115,-2.8779402981932862,0.48956912630435556,46,189.33333333333334,17.5,0.09242957746478873
12,1,PE,PE,All,0.05310042492134537,-0.13169920869961524,0.2081835499325851,221,54340,11797,0.21709606183290395
12,1,ALL,ALL,Day,0.4716415586528655,0.07430671064242413,0.8326752520668345,227,78527,13650.166666666666,0.1738276855943391
12,1,PA,ALL,Day,0.29479754019462345,-0.18637672834937552,0.7240670745642088,222,31161.166666666668,3151.6666666666665,0.10114084303647167
12,1,V,ALL,Day,0.9585971447284583,-0.7477843151548583,2.562116999809162,48,189.33333333333334,23.666666666666664,0.12499999999999999
12,1,PE,ALL,Day,0.15828073823284805,-0.26575087988679863,0.5213700149024061,227,47016.5,13378.166666666666,0.28454195158437284
12,1,ALL,PA,Day,0.0484492267998116,-0.5402165021973669,0.5739993554774474,222,78174,3151.6666666666665,0.04031604710858683
12,1,PA,PA,Day,2.9212981345823996,2.585025598203673,2.9975958820275603,37,49711.166666666664,265.8333333333333,0.005347557725125475
12,1,V,PA,Day,1.1767024785010687,-0.5598745345933529,2.74404894252065,5,147.33333333333331,6.166666666666666,0.041855203619909506
12,1,PE,PA,Day,-0.2775828818938634,-0.8661268545303387,0.29420996782264386,218,46761.5,2879.6666666666665,0.061581999436858666
12,1,ALL,V,Day,0.4677010179622112,-1.4927179005682507,2.315327659186703,48,12131.333333333334,23.666666666666664,0.0019508710226960485
12,1,PA,V,Day,0.45915120541084037,-1.4486450798468231,2.316806871063702,5,3600,6.166666666666666,0.0017129629629629628
12,1,V,V,Day,NA,NA,NA,2,147.33333333333331,0,0
12,1,PE,V,Day,0.42625574651030373,-1.5038857714802614,2.3007861019822093,46,7334,17.5,0.002386146713935097
12,1,ALL,PE,Day,0.5383788302349704,0.2710789609863425,0.7651026913811773,227,78527,13378.166666666666,0.17036390880419047
12,1,PA,PE,Day,0.423091142234985,0.08369040219499542,0.7404839449455334,218,31161.166666666668,2879.6666666666665,0.09241202993041552
12,1,V,PE,Day,-1.354057364730128,-2.8251442807952727,0.5404023096964186,46,189.33333333333334,17.5,0.09242957746478873
12,1,PE,PE,Day,0.10880226579055431,-0.13443108585050947,0.3340301299840118,185,46643.166666666664,10402,0.2230123026238213
12,1,ALL,ALL,Night,-0.754724534025294,-1.0792553502400282,-0.47422453535401304,57,26281.333333333332,1923.5,0.07318882857287809
12,1,PA,ALL,Night,-2.0664246944344193,-2.5084226957302436,-1.6111909540392098,45,19471.833333333332,673.5,0.034588422593318555
12,1,V,ALL,Night,NA,NA,NA,0,0,0,NA
12,1,PE,ALL,Night,-0.12470724914766096,-0.48276545157375583,0.18136471513967176,57,6809.5,1785.3333333333333,0.2621827349046675
12,1,ALL,PA,Night,-1.013374006798194,-1.4545303887059413,-0.6514048325006219,45,25678.5,673.5,0.026228167533150302
12,1,PA,PA,Night,-0.2639877202153118,-0.8966159222181791,0.25486340111597505,18,1227.6666666666667,87.16666666666667,0.07100190062449091
12,1,V,PA,Night,NA,NA,NA,0,0,0,NA
12,1,PE,PA,Night,-0.1859796629807821,-0.7397729096544111,0.20831999941474127,45,6206.666666666667,535.3333333333334,0.0862513426423201
12,1,ALL,V,Night,NA,NA,NA,0,0,0,NA
12,1,PA,V,Night,NA,NA,NA,0,0,0,NA
12,1,V,V,Night,NA,NA,NA,0,0,0,NA
12,1,PE,V,Night,NA,NA,NA,0,0,0,NA
12,1,ALL,PE,Night,0.29757302986345197,0.10145225872479847,0.49602569133030655,57,26281.333333333332,1785.3333333333333,0.06793161179037085
12,1,PA,PE,Night,2.482708014136362,1.9514806252286672,2.9331564138805217,45,19471.833333333332,535.3333333333334,0.027492703135298
12,1,V,PE,Night,NA,NA,NA,0,0,0,NA
12,1,PE,PE,Night,-0.2582580973028161,-0.7166687877137632,0.1988480094696383,32,6717.833333333333,1236.8333333333335,0.184111940853946
12,0,ALL,ALL,All,-0.06475678208728279,-0.22508723237411843,0.07177554773621674,300,108217.33333333333,15912.5,0.14704206350184199
12,2,ALL,ALL,All,-0.0960455682406687,-0.2753985477963726,0.06463222624103322,268,105742.33333333333,15530.5,0.1468711679648958
12,0,ALL,ALL,Day,0.19068141212234832,-0.03298241236805088,0.4040389536003259,239,79282,13781.833333333332,0.17383306845605978
12,2,ALL,ALL,Day,0.7521567167084725,0.1333099009225639,1.356166736817696,207,76807,13399.833333333332,0.17446109512587826
12,0,ALL,ALL,Night,-0.7725480311946057,-1.0848168579182123,-0.491745435361803,61,28935.333333333332,2130.6666666666665,0.0736354629864295
12,2,ALL,ALL,Night,-0.7267861837718161,-1.0410288657726385,-0.4582083157544726,56,23849.333333333332,1722.5,0.07222424106893274
13,1,ALL,ALL,All,0.88339354102212575,0.5767591192622229,1.1505671334280114,124,42769.333333333336,10015.166666666666,0.2341670043956729
13,1,PA,ALL,All,0.8970595659986772,0.5978883165333377,1.169162338636182,123,9704.166666666666,1079.6666666666667,0.1112580506655217
13,1,V,ALL,All,NA,NA,NA,0,0,0,NA
13,1,PE,ALL,All,0.8140214024291956,0.5202329441753797,1.0797151027918956,124,33065.166666666664,10015.166666666666,0.30289176424333764
13,1,ALL,PA,All,0.46341881019784026,0.08052382926561533,0.8267399210315164,123,42768.333333333336,1079.6666666666667,0.025244534507618564
13,1,PA,PA,All,NA,NA,NA,16,9704.166666666666,0,0
13,1,V,PA,All,NA,NA,NA,0,0,0,NA
13,1,PE,PA,All,0.5168081817992538,0.12251122092868122,0.8883567887414501,123,33064.166666666664,1079.6666666666667,0.032653678453512115
13,1,ALL,V,All,NA,NA,NA,0,0,0,NA
13,1,PA,V,All,NA,NA,NA,0,0,0,NA
13,1,V,V,All,NA,NA,NA,0,0,0,NA
13,1,PE,V,All,NA,NA,NA,0,0,0,NA
13,1,ALL,PE,All,0.8991954800245212,0.6424468186240561,1.1293510539206728,124,42769.333333333336,10015.166666666666,0.2341670043956729
13,1,PA,PE,All,0.9551122639966854,0.683505079081264,1.1820455290074254,123,9704.166666666666,1079.6666666666667,0.1112580506655217
13,1,V,PE,All,NA,NA,NA,0,0,0,NA
13,1,PE,PE,All,0.6710773617984291,0.3641470457556533,0.9195261376199676,107,33000.166666666664,8931.5,0.27065014823157463
13,1,ALL,ALL,Day,0.334500511466962,-0.10151716753681295,0.7189025784972238,96,32696,8804.166666666666,0.26927350950167195
13,1,PA,ALL,Day,0.5465656029344872,0.14557563833914083,0.8831240922784878,96,6691.666666666667,902.5,0.1348692403486924
13,1,V,ALL,Day,NA,NA,NA,0,0,0,NA
13,1,PE,ALL,Day,0.27866002465210593,-0.1515264537628156,0.655708199087577,96,26004.333333333332,8804.166666666666,0.33856536731057646
13,1,ALL,PA,Day,0.1960584173312813,-0.22061841400782944,0.5772562310572679,96,32696,902.5,0.02760276486420357
13,1,PA,PA,Day,NA,NA,NA,11,5983.166666666667,0,0
13,1,V,PA,Day,NA,NA,NA,0,0,0,NA
13,1,PE,PA,Day,0.2599547372833166,-0.14784245712014937,0.6272661264819789,96,26004.333333333332,902.5,0.034705754169176935
13,1,ALL,V,Day,NA,NA,NA,0,0,0,NA
13,1,PA,V,Day,NA,NA,NA,0,0,0,NA
13,1,V,V,Day,NA,NA,NA,0,0,0,NA
13,1,PE,V,Day,NA,NA,NA,0,0,0,NA
13,1,ALL,PE,Day,0.41075082581682665,0.045181343930072726,0.7284821132294749,96,32696,8804.166666666666,0.26927350950167195
13,1,PA,PE,Day,0.660297757138766,0.3113638099605126,0.9528608573599315,96,6691.666666666667,902.5,0.1348692403486924
13,1,V,PE,Day,NA,NA,NA,0,0,0,NA
13,1,PE,PE,Day,0.33383284952696973,-0.0504818235195247,0.6672260625025767,85,25939.333333333332,7897.666666666667,0.30446683286643195
13,1,ALL,ALL,Night,2.8715715593229794,2.370171880822033,2.994951647472006,21,8960.333333333334,1139.8333333333333,0.12720880919608643
13,1,PA,ALL,Night,2.8137273453069733,2.123699737964175,2.9934557638382695,20,2822.5,177.16666666666666,0.0627694124594036
13,1,V,ALL,Night,NA,NA,NA,0,0,0,NA
13,1,PE,ALL,Night,2.8824737016625024,2.382640874893161,2.9953108839546765,21,6137.833333333333,1139.8333333333333,0.18570613951720205
13,1,ALL,PA,Night,2.343104898135308,0.9360409079990742,2.9662961303159596,20,8959.333333333334,177.16666666666666,0.01977453679589255
13,1,PA,PA,Night,NA,NA,NA,4,2255,0,0
13,1,V,PA,Night,NA,NA,NA,0,0,0,NA
13,1,PE,PA,Night,2.354990968525665,0.8644819690813335,2.9689932648112705,20,6136.833333333333,177.16666666666666,0.028869395182097173
13,1,ALL,V,Night,NA,NA,NA,0,0,0,NA
13,1,PA,V,Night,NA,NA,NA,0,0,0,NA
13,1,V,V,Night,NA,NA,NA,0,0,0,NA
13,1,PE,V,Night,NA,NA,NA,0,0,0,NA
13,1,ALL,PE,Night,2.925458150119247,2.583805385540422,2.996901021953209,21,8960.333333333334,1139.8333333333333,0.12720880919608643
13,1,PA,PE,Night,2.8945299287214703,2.5013394397831736,2.995704481095406,20,2822.5,177.16666666666666,0.0627694124594036
13,1,V,PE,Night,NA,NA,NA,0,0,0,NA
13,1,PE,PE,Night,2.738548928896017,1.819483957291916,2.989023520961414,16,6137.833333333334,962.6666666666666,0.15684144785076165
13,0,ALL,ALL,All,0.4494640849784954,0.17999916058870707,0.6983065215379227,144,44193.5,10460.833333333334,0.23670524700087872
13,2,ALL,ALL,All,0.8658350597385157,0.5551177156925603,1.1305553652190525,117,41720.333333333336,9627.833333333334,0.2307707672517797
13,0,ALL,ALL,Day,0.11078450139259285,-0.19273553375185024,0.37221620673029326,116,34120.166666666664,9249.833333333334,0.27109578401824924
13,2,ALL,ALL,Day,0.3024565730971826,-0.14197004514022465,0.6823168265289412,89,31647,8416.833333333334,0.26595991194531343
13,0,ALL,ALL,Night,2.8814456091937277,2.3970447316463677,2.995754942823594,28,10073.333333333334,1211,0.12021839841164791
13,2,ALL,ALL,Night,2.869294261031012,2.3349671373584497,2.9953905655516504,18,7775.333333333334,982.5,0.126361142073223
14,1,ALL,ALL,All,-0.0756695029117466,-0.27762634661361385,0.10697803658276728,473,80291.66666666667,28036.666666666668,0.3491852620653866
14,1,PA,ALL,All,-0.18223336891991637,-0.4044525504376746,0.019747497420999273,471,15715,16729.833333333332,1.0645773676954078
14,1,V,ALL,All,-0.5596662679911142,-0.7829084456751318,-0.35125229262174446,471,14978.666666666666,16296.333333333334,1.0879695567028664
14,1,PE,ALL,All,0.5966172306784141,0.3589506050233663,0.808713134817027,472,49541,13910.666666666666,0.2807909946643521
14,1,ALL,PA,All,0.049950599433562226,-0.12469677576183415,0.2128513625382069,471,79870.66666666667,16729.833333333332,0.20946154616630216
14,1,PA,PA,All,-0.0233387493267197,-0.2711367779588388,0.24577162008233228,242,15714,146,0.009291078019600356
